Time,
2009-06-17 00:00:00 UTC,18.457172995780592
2009-06-18 00:00:00 UTC,18.053333333333335
2009-06-19 00:00:00 UTC,16.588505747126437
2009-06-20 00:00:00 UTC,17.979700854700855
2009-06-21 00:00:00 UTC,17.9179012345679
2009-06-22 00:00:00 UTC,19.028947368421054
2009-06-23 00:00:00 UTC,18.86535087719298
2009-06-24 00:00:00 UTC,15.40578947368421
2009-06-25 00:00:00 UTC,21.113970588235293
2009-06-26 00:00:00 UTC,16.085555555555555
2009-06-27 00:00:00 UTC,17.091468253968255
2009-06-28 00:00:00 UTC,31.389855072463767
2009-06-29 00:00:00 UTC,17.354417670682732
2009-06-30 00:00:00 UTC,16.834705882352942
2009-07-01 00:00:00 UTC,18.974774774774776
2009-07-02 00:00:00 UTC,17.687550200803212
2009-07-03 00:00:00 UTC,17.401626016260163
2009-07-04 00:00:00 UTC,16.325468164794007
2009-07-05 00:00:00 UTC,18.227848101265824
2009-07-06 00:00:00 UTC,16.902380952380952
2009-07-07 00:00:00 UTC,21.367632850241545
2009-07-08 00:00:00 UTC,19.46554054054054
2009-07-09 00:00:00 UTC,16.710852713178294
2009-07-10 00:00:00 UTC,17.51275720164609
2009-07-11 00:00:00 UTC,17.665261044176706
2009-07-12 00:00:00 UTC,18.34220779220779
2009-07-13 00:00:00 UTC,18.672649572649572
2009-07-14 00:00:00 UTC,21.035024154589372
2009-07-15 00:00:00 UTC,31.835925925925928
2009-07-16 00:00:00 UTC,20.309859154929576
2009-07-17 00:00:00 UTC,21.381205673758867
2009-07-18 00:00:00 UTC,425.7
2009-07-19 00:00:00 UTC,23.078333333333333
2009-07-20 00:00:00 UTC,20.548809523809524
2009-07-21 00:00:00 UTC,17.602642276422763
2009-07-22 00:00:00 UTC,21.25861111111111
2009-07-23 00:00:00 UTC,21.105263157894736
2009-07-24 00:00:00 UTC,19.291552511415524
2009-07-25 00:00:00 UTC,29.168229166666666
2009-07-26 00:00:00 UTC,94.09920634920636
2009-07-27 00:00:00 UTC,19.482657657657658
2009-07-28 00:00:00 UTC,34.260569105691054
2009-07-29 00:00:00 UTC,69.36140350877193
2009-07-30 00:00:00 UTC,106.28555555555556
2009-07-31 00:00:00 UTC,83.4186274509804
2009-08-01 00:00:00 UTC,50.27440476190476
2009-08-02 00:00:00 UTC,64.23985507246377
2009-08-03 00:00:00 UTC,117.15972222222223
2009-08-04 00:00:00 UTC,18.42695473251029
2009-08-05 00:00:00 UTC,16.56800766283525
2009-08-06 00:00:00 UTC,16.005370370370372
2009-08-07 00:00:00 UTC,17.946875
2009-08-08 00:00:00 UTC,17.760833333333334
2009-08-09 00:00:00 UTC,14.474917491749174
2009-08-10 00:00:00 UTC,19.086222222222222
2009-08-11 00:00:00 UTC,20.661428571428573
2009-08-12 00:00:00 UTC,22.63783068783069
2009-08-13 00:00:00 UTC,17.064705882352943
2009-08-14 00:00:00 UTC,22.48068783068783
2009-08-15 00:00:00 UTC,55.09487179487179
2009-08-16 00:00:00 UTC,60.12982456140351
2009-08-17 00:00:00 UTC,95.35490196078432
2009-08-18 00:00:00 UTC,157.49666666666667
2009-08-19 00:00:00 UTC,80.63981481481481
2009-08-20 00:00:00 UTC,62.30833333333333
2009-08-21 00:00:00 UTC,104.33095238095238
2009-08-22 00:00:00 UTC,211.9452380952381
2009-08-23 00:00:00 UTC,95.68222222222222
2009-08-24 00:00:00 UTC,97.1288888888889
2009-08-25 00:00:00 UTC,24.833666666666666
2009-08-26 00:00:00 UTC,33.88055555555555
2009-08-27 00:00:00 UTC,49.13275862068966
2009-08-28 00:00:00 UTC,19.514444444444443
2009-08-29 00:00:00 UTC,18.441666666666666
2009-08-30 00:00:00 UTC,14.915807560137457
2009-08-31 00:00:00 UTC,16.670155038759688
2009-09-01 00:00:00 UTC,17.448076923076922
2009-09-02 00:00:00 UTC,22.762626262626263
2009-09-03 00:00:00 UTC,23.925409836065572
2009-09-04 00:00:00 UTC,22.332552083333333
2009-09-05 00:00:00 UTC,19.04605263157895
2009-09-06 00:00:00 UTC,20.70637254901961
2009-09-07 00:00:00 UTC,18.949572649572648
2009-09-08 00:00:00 UTC,20.6780193236715
2009-09-09 00:00:00 UTC,26.77962962962963
2009-09-10 00:00:00 UTC,21.605970149253732
2009-09-11 00:00:00 UTC,21.475870646766168
2009-09-12 00:00:00 UTC,20.80096618357488
2009-09-13 00:00:00 UTC,19.02911111111111
2009-09-14 00:00:00 UTC,19.17117117117117
2009-09-15 00:00:00 UTC,30.895454545454545
2009-09-16 00:00:00 UTC,21.124305555555555
2009-09-17 00:00:00 UTC,17.198611111111113
2009-09-18 00:00:00 UTC,18.63397435897436
2009-09-19 00:00:00 UTC,19.74144144144144
2009-09-20 00:00:00 UTC,18.429273504273503
2009-09-21 00:00:00 UTC,20.820531400966182
2009-09-22 00:00:00 UTC,54.13133333333333
2009-09-23 00:00:00 UTC,42.418055555555554
2009-09-24 00:00:00 UTC,14.691237113402062
2009-09-25 00:00:00 UTC,15.873076923076923
2009-09-26 00:00:00 UTC,14.376833333333334
2009-09-27 00:00:00 UTC,16.76494252873563
2009-09-28 00:00:00 UTC,16.91549019607843
2009-09-29 00:00:00 UTC,16.187878787878788
2009-09-30 00:00:00 UTC,16.97235294117647
2009-10-01 00:00:00 UTC,17.676829268292682
2009-10-02 00:00:00 UTC,19.797916666666666
2009-10-03 00:00:00 UTC,24.857183908045975
2009-10-04 00:00:00 UTC,26.786792452830188
2009-10-05 00:00:00 UTC,26.55727272727273
2009-10-06 00:00:00 UTC,32.36434108527132
2009-10-07 00:00:00 UTC,24.475833333333334
2009-10-08 00:00:00 UTC,21.024761904761906
2009-10-09 00:00:00 UTC,17.080801687763714
2009-10-10 00:00:00 UTC,19.751731601731603
2009-10-11 00:00:00 UTC,19.51801801801802
2009-10-12 00:00:00 UTC,24.85
2009-10-13 00:00:00 UTC,25.3406432748538
2009-10-14 00:00:00 UTC,20.940096618357487
2009-10-15 00:00:00 UTC,20.172535211267604
2009-10-16 00:00:00 UTC,23.578333333333333
2009-10-17 00:00:00 UTC,25.735380116959064
2009-10-18 00:00:00 UTC,19.333108108108107
2009-10-19 00:00:00 UTC,12.904761904761905
2009-10-20 00:00:00 UTC,15.224736842105264
2009-10-21 00:00:00 UTC,17.758333333333333
2009-10-22 00:00:00 UTC,16.243703703703705
2009-10-23 00:00:00 UTC,16.085393258426965
2009-10-24 00:00:00 UTC,22.649731182795698
2009-10-25 00:00:00 UTC,19.298684210526314
2009-10-26 00:00:00 UTC,20.38943661971831
2009-10-27 00:00:00 UTC,22.382552083333334
2009-10-28 00:00:00 UTC,20.893939393939394
2009-10-29 00:00:00 UTC,33.03695652173913
2009-10-30 00:00:00 UTC,23.475833333333334
2009-10-31 00:00:00 UTC,31.82282608695652
2009-11-01 00:00:00 UTC,57.74466666666667
2009-11-02 00:00:00 UTC,43.11313131313131
2009-11-03 00:00:00 UTC,23.198924731182796
2009-11-04 00:00:00 UTC,22.97248677248677
2009-11-05 00:00:00 UTC,24.41345029239766
2009-11-06 00:00:00 UTC,23.85510752688172
2009-11-07 00:00:00 UTC,20.57777777777778
2009-11-08 00:00:00 UTC,20.339269406392695
2009-11-09 00:00:00 UTC,22.44921875
2009-11-10 00:00:00 UTC,18.354273504273504
2009-11-11 00:00:00 UTC,22.64765625
2009-11-12 00:00:00 UTC,21.65681818181818
2009-11-13 00:00:00 UTC,17.94333333333333
2009-11-14 00:00:00 UTC,18.000210970464135
2009-11-15 00:00:00 UTC,15.325347222222222
2009-11-16 00:00:00 UTC,14.775429553264605
2009-11-17 00:00:00 UTC,15.74963768115942
2009-11-18 00:00:00 UTC,18.225949367088607
2009-11-19 00:00:00 UTC,20.44238095238095
2009-11-20 00:00:00 UTC,16.70736434108527
2009-11-21 00:00:00 UTC,19.895890410958906
2009-11-22 00:00:00 UTC,13.537106918238994
2009-11-23 00:00:00 UTC,15.0296875
2009-11-24 00:00:00 UTC,15.371146953405018
2009-11-25 00:00:00 UTC,15.970185185185185
2009-11-26 00:00:00 UTC,17.218650793650795
2009-11-27 00:00:00 UTC,19.63220720720721
2009-11-28 00:00:00 UTC,20.28638497652582
2009-11-29 00:00:00 UTC,23.94388888888889
2009-11-30 00:00:00 UTC,19.21088888888889
2009-12-01 00:00:00 UTC,19.65753424657534
2009-12-02 00:00:00 UTC,15.342375886524822
2009-12-03 00:00:00 UTC,15.84185606060606
2009-12-04 00:00:00 UTC,41.400925925925925
2009-12-05 00:00:00 UTC,22.2703125
2009-12-06 00:00:00 UTC,13.861488673139158
2009-12-07 00:00:00 UTC,12.99955357142857
2009-12-08 00:00:00 UTC,13.653174603174604
2009-12-09 00:00:00 UTC,15.013541666666667
2009-12-10 00:00:00 UTC,13.954647435897435
2009-12-11 00:00:00 UTC,12.571130952380953
2009-12-12 00:00:00 UTC,13.313939393939394
2009-12-13 00:00:00 UTC,12.670029239766082
2009-12-14 00:00:00 UTC,14.068954248366014
2009-12-15 00:00:00 UTC,12.988787878787878
2009-12-16 00:00:00 UTC,10.718504901960785
2009-12-17 00:00:00 UTC,8.555226824457593
2009-12-18 00:00:00 UTC,6.401925925925926
2009-12-19 00:00:00 UTC,7.226936026936027
2009-12-20 00:00:00 UTC,8.139142857142858
2009-12-21 00:00:00 UTC,8.347428571428571
2009-12-22 00:00:00 UTC,8.833024691358025
2009-12-23 00:00:00 UTC,9.442640692640692
2009-12-24 00:00:00 UTC,9.325757575757576
2009-12-25 00:00:00 UTC,9.55447427293065
2009-12-26 00:00:00 UTC,8.37155172413793
2009-12-27 00:00:00 UTC,8.51616766467066
2009-12-28 00:00:00 UTC,10.601094890510948
2009-12-29 00:00:00 UTC,8.474269005847953
2009-12-30 00:00:00 UTC,10.211347517730497
2009-12-31 00:00:00 UTC,10.32415458937198
2010-01-01 00:00:00 UTC,10.441035353535353
2010-01-02 00:00:00 UTC,11.987169312169312
2010-01-03 00:00:00 UTC,7.754749103942652
2010-01-04 00:00:00 UTC,7.967587476979742
2010-01-05 00:00:00 UTC,7.275757575757575
2010-01-06 00:00:00 UTC,8.82556237218814
2010-01-07 00:00:00 UTC,9.344372294372294
2010-01-08 00:00:00 UTC,9.42004357298475
2010-01-09 00:00:00 UTC,9.498454746136865
2010-01-10 00:00:00 UTC,7.58421052631579
2010-01-11 00:00:00 UTC,9.084171907756813
2010-01-12 00:00:00 UTC,9.038574423480084
2010-01-13 00:00:00 UTC,8.805589430894308
2010-01-14 00:00:00 UTC,9.822494172494173
2010-01-15 00:00:00 UTC,10.46371158392435
2010-01-16 00:00:00 UTC,11.510533333333333
2010-01-17 00:00:00 UTC,10.97824427480916
2010-01-18 00:00:00 UTC,11.488133333333334
2010-01-19 00:00:00 UTC,11.559005376344086
2010-01-20 00:00:00 UTC,9.194514767932489
2010-01-21 00:00:00 UTC,8.19057142857143
2010-01-22 00:00:00 UTC,10.896115288220551
2010-01-23 00:00:00 UTC,8.964479166666667
2010-01-24 00:00:00 UTC,9.348160173160172
2010-01-25 00:00:00 UTC,6.842101105845182
2010-01-26 00:00:00 UTC,7.362478632478632
2010-01-27 00:00:00 UTC,8.814735772357723
